"originx","originy","widthx","widthy","totalSpatialLoss","bintype","distrib"
-0.333333333333333,-0.333333333333333,4,4,156037.539814299,"standard","Exponential"
-0.333333333333333,-0.333333333333333,4,4,196199.950279485,"random","Exponential"
-0.266666666666667,-0.266666666666667,4,4,158778.388227502,"standard","Exponential"
-0.266666666666667,-0.266666666666667,4,4,192533.834967682,"random","Exponential"
-0.2,-0.2,4,4,161684.628677015,"standard","Exponential"
-0.2,-0.2,4,4,187529.661813808,"random","Exponential"
-0.133333333333333,-0.133333333333333,4,4,164741.05678773,"standard","Exponential"
-0.133333333333333,-0.133333333333333,4,4,182561.568156712,"random","Exponential"
-0.0666666666666667,-0.0666666666666667,4,4,167933.618426871,"standard","Exponential"
-0.0666666666666667,-0.0666666666666667,4,4,177055.988982834,"random","Exponential"
0,0,4,4,171249.437570009,"standard","Exponential"
0,0,4,4,171249.437570009,"random","Exponential"
-3,-3,6,6,213206.084543817,"standard","Exponential"
-3,-3,6,6,288122.481640513,"random","Exponential"
-2.9,-2.9,6,6,213825.187922569,"standard","Exponential"
-2.9,-2.9,6,6,292431.949541649,"random","Exponential"
-2.8,-2.8,6,6,214826.805194323,"standard","Exponential"
-2.8,-2.8,6,6,296237.8348225,"random","Exponential"
-2.7,-2.7,6,6,216220.779341701,"standard","Exponential"
-2.7,-2.7,6,6,299215.273262042,"random","Exponential"
-2.6,-2.6,6,6,218020.560742747,"standard","Exponential"
-2.6,-2.6,6,6,301219.479973426,"random","Exponential"
-2.5,-2.5,6,6,220242.620738556,"standard","Exponential"
-2.5,-2.5,6,6,302493.907950308,"random","Exponential"
-2.4,-2.4,6,6,222905.38721567,"standard","Exponential"
-2.4,-2.4,6,6,303735.084934347,"random","Exponential"
-2.3,-2.3,6,6,226027.578313739,"standard","Exponential"
-2.3,-2.3,6,6,305119.899432496,"random","Exponential"
-2.2,-2.2,6,6,229625.924428593,"standard","Exponential"
-2.2,-2.2,6,6,305586.450232019,"random","Exponential"
-2.1,-2.1,6,6,233712.482057719,"standard","Exponential"
-2.1,-2.1,6,6,304368.186158412,"random","Exponential"
-2,-2,6,6,238292.000161654,"standard","Exponential"
-2,-2,6,6,303274.199995829,"random","Exponential"
-1.9,-1.9,6,6,233057.799920059,"standard","Exponential"
-1.9,-1.9,6,6,302425.973896674,"random","Exponential"
-1.8,-1.8,6,6,228310.372917931,"standard","Exponential"
-1.8,-1.8,6,6,300502.972713574,"random","Exponential"
-1.7,-1.7,6,6,224044.804298585,"standard","Exponential"
-1.7,-1.7,6,6,298389.510358357,"random","Exponential"
-1.6,-1.6,6,6,220248.940864694,"standard","Exponential"
-1.6,-1.6,6,6,295754.246725048,"random","Exponential"
-1.5,-1.5,6,6,216906.045080758,"standard","Exponential"
-1.5,-1.5,6,6,292566.47520632,"random","Exponential"
-1.4,-1.4,6,6,213997.504017256,"standard","Exponential"
-1.4,-1.4,6,6,289227.952324467,"random","Exponential"
-1.3,-1.3,6,6,211505.132221157,"standard","Exponential"
-1.3,-1.3,6,6,283821.182046355,"random","Exponential"
-1.2,-1.2,6,6,209412.864401492,"standard","Exponential"
-1.2,-1.2,6,6,278574.970785117,"random","Exponential"
-1.1,-1.1,6,6,207707.846895789,"standard","Exponential"
-1.1,-1.1,6,6,273410.717497969,"random","Exponential"
-1,-1,6,6,206381.050501962,"standard","Exponential"
-1,-1,6,6,267272.416237912,"random","Exponential"
-0.9,-0.9,6,6,209216.228110636,"standard","Exponential"
-0.9,-0.9,6,6,272762.669378501,"random","Exponential"
-0.8,-0.8,6,6,212423.93675762,"standard","Exponential"
-0.8,-0.8,6,6,277851.363323142,"random","Exponential"
-0.7,-0.7,6,6,216007.45344505,"standard","Exponential"
-0.7,-0.7,6,6,282668.607596148,"random","Exponential"
-0.6,-0.6,6,6,219973.782185087,"standard","Exponential"
-0.6,-0.6,6,6,287403.883422942,"random","Exponential"
-0.5,-0.5,6,6,224333.06042862,"standard","Exponential"
-0.5,-0.5,6,6,290840.389736045,"random","Exponential"
-0.4,-0.4,6,6,229097.568589168,"standard","Exponential"
-0.4,-0.4,6,6,293885.539744586,"random","Exponential"
-0.3,-0.3,6,6,234280.240066551,"standard","Exponential"
-0.3,-0.3,6,6,297327.016398396,"random","Exponential"
-0.2,-0.2,6,6,239892.663593772,"standard","Exponential"
-0.2,-0.2,6,6,300590.559097904,"random","Exponential"
-0.0999999999999996,-0.0999999999999996,6,6,245942.749766204,"standard","Exponential"
-0.0999999999999996,-0.0999999999999996,6,6,301848.470664554,"random","Exponential"
0,0,6,6,252432.45158559,"standard","Exponential"
0,0,6,6,304047.495336809,"random","Exponential"
-4,-4,8,8,313531.804056378,"standard","Exponential"
-4,-4,8,8,396802.212490992,"random","Exponential"
-3.86666666666667,-3.86666666666667,8,8,307312.480929598,"standard","Exponential"
-3.86666666666667,-3.86666666666667,8,8,399713.435017197,"random","Exponential"
-3.73333333333333,-3.73333333333333,8,8,301634.795871447,"standard","Exponential"
-3.73333333333333,-3.73333333333333,8,8,399610.963242828,"random","Exponential"
-3.6,-3.6,8,8,296530.504698359,"standard","Exponential"
-3.6,-3.6,8,8,400793.860936359,"random","Exponential"
-3.46666666666667,-3.46666666666667,8,8,292037.992424647,"standard","Exponential"
-3.46666666666667,-3.46666666666667,8,8,400418.065615446,"random","Exponential"
-3.33333333333333,-3.33333333333333,8,8,288199.702900252,"standard","Exponential"
-3.33333333333333,-3.33333333333333,8,8,399410.590013943,"random","Exponential"
-3.2,-3.2,8,8,285057.472617747,"standard","Exponential"
-3.2,-3.2,8,8,397613.439375562,"random","Exponential"
-3.06666666666667,-3.06666666666667,8,8,282645.96500475,"standard","Exponential"
-3.06666666666667,-3.06666666666667,8,8,396884.371621582,"random","Exponential"
-2.93333333333333,-2.93333333333333,8,8,280985.778971802,"standard","Exponential"
-2.93333333333333,-2.93333333333333,8,8,393282.352934373,"random","Exponential"
-2.8,-2.8,8,8,280078.926029873,"standard","Exponential"
-2.8,-2.8,8,8,390004.99566129,"random","Exponential"
-2.66666666666667,-2.66666666666667,8,8,279908.89631692,"standard","Exponential"
-2.66666666666667,-2.66666666666667,8,8,386032.372804624,"random","Exponential"
-2.53333333333333,-2.53333333333333,8,8,280445.31827986,"standard","Exponential"
-2.53333333333333,-2.53333333333333,8,8,382491.36539523,"random","Exponential"
-2.4,-2.4,8,8,281651.001053818,"standard","Exponential"
-2.4,-2.4,8,8,376612.704031337,"random","Exponential"
-2.26666666666667,-2.26666666666667,8,8,283488.673909585,"standard","Exponential"
-2.26666666666667,-2.26666666666667,8,8,370466.840817022,"random","Exponential"
-2.13333333333333,-2.13333333333333,8,8,285925.855201011,"standard","Exponential"
-2.13333333333333,-2.13333333333333,8,8,363714.059414075,"random","Exponential"
-2,-2,8,8,288937.654049785,"standard","Exponential"
-2,-2,8,8,356365.335792548,"random","Exponential"
-1.86666666666667,-1.86666666666667,8,8,286625.234829478,"standard","Exponential"
-1.86666666666667,-1.86666666666667,8,8,361573.289182134,"random","Exponential"
-1.73333333333333,-1.73333333333333,8,8,284885.805551017,"standard","Exponential"
-1.73333333333333,-1.73333333333333,8,8,365313.585359118,"random","Exponential"
-1.6,-1.6,8,8,283739.351514533,"standard","Exponential"
-1.6,-1.6,8,8,368511.765183946,"random","Exponential"
-1.46666666666667,-1.46666666666667,8,8,283213.327688368,"standard","Exponential"
-1.46666666666667,-1.46666666666667,8,8,371698.517094134,"random","Exponential"
-1.33333333333333,-1.33333333333333,8,8,283339.987761927,"standard","Exponential"
-1.33333333333333,-1.33333333333333,8,8,373686.638327914,"random","Exponential"
-1.2,-1.2,8,8,284151.844594017,"standard","Exponential"
-1.2,-1.2,8,8,375246.798194024,"random","Exponential"
-1.06666666666667,-1.06666666666667,8,8,285675.440270155,"standard","Exponential"
-1.06666666666667,-1.06666666666667,8,8,377824.433323842,"random","Exponential"
-0.933333333333334,-0.933333333333334,8,8,287924.854178372,"standard","Exponential"
-0.933333333333334,-0.933333333333334,8,8,378267.599748572,"random","Exponential"
-0.8,-0.8,8,8,290897.399534763,"standard","Exponential"
-0.8,-0.8,8,8,379465.46551645,"random","Exponential"
-0.666666666666667,-0.666666666666667,8,8,294573.52593161,"standard","Exponential"
-0.666666666666667,-0.666666666666667,8,8,379919.243127862,"random","Exponential"
-0.533333333333333,-0.533333333333333,8,8,298920.92128982,"standard","Exponential"
-0.533333333333333,-0.533333333333333,8,8,380319.355005754,"random","Exponential"
-0.4,-0.4,8,8,303900.782605898,"standard","Exponential"
-0.4,-0.4,8,8,379702.16248207,"random","Exponential"
-0.266666666666667,-0.266666666666667,8,8,309473.793116561,"standard","Exponential"
-0.266666666666667,-0.266666666666667,8,8,378801.011131178,"random","Exponential"
-0.133333333333333,-0.133333333333333,8,8,315604.369156659,"standard","Exponential"
-0.133333333333333,-0.133333333333333,8,8,377548.086663351,"random","Exponential"
0,0,8,8,322262.999642038,"standard","Exponential"
0,0,8,8,374918.191299646,"random","Exponential"
-5,-5,10,10,367428.439553089,"standard","Exponential"
-5,-5,10,10,501381.459628545,"random","Exponential"
-4.83333333333333,-4.83333333333333,10,10,364840.034049823,"standard","Exponential"
-4.83333333333333,-4.83333333333333,10,10,500203.355960761,"random","Exponential"
-4.66666666666667,-4.66666666666667,10,10,363033.5991799,"standard","Exponential"
-4.66666666666667,-4.66666666666667,10,10,499602.381006681,"random","Exponential"
-4.5,-4.5,10,10,362048.603989356,"standard","Exponential"
-4.5,-4.5,10,10,496746.966265709,"random","Exponential"
-4.33333333333333,-4.33333333333333,10,10,361933.953865354,"standard","Exponential"
-4.33333333333333,-4.33333333333333,10,10,493414.602747182,"random","Exponential"
-4.16666666666667,-4.16666666666667,10,10,362739.755197102,"standard","Exponential"
-4.16666666666667,-4.16666666666667,10,10,490159.396998476,"random","Exponential"
-4,-4,10,10,364503.915843639,"standard","Exponential"
-4,-4,10,10,485711.586210294,"random","Exponential"
-3.83333333333333,-3.83333333333333,10,10,357047.890853395,"standard","Exponential"
-3.83333333333333,-3.83333333333333,10,10,479748.237259409,"random","Exponential"
-3.66666666666667,-3.66666666666667,10,10,350532.453687426,"standard","Exponential"
-3.66666666666667,-3.66666666666667,10,10,474637.959123638,"random","Exponential"
-3.5,-3.5,10,10,344932.007132929,"standard","Exponential"
-3.5,-3.5,10,10,467167.965989509,"random","Exponential"
-3.33333333333333,-3.33333333333333,10,10,340209.837008413,"standard","Exponential"
-3.33333333333333,-3.33333333333333,10,10,459906.413404181,"random","Exponential"
-3.16666666666667,-3.16666666666667,10,10,336332.128486785,"standard","Exponential"
-3.16666666666667,-3.16666666666667,10,10,452194.708167618,"random","Exponential"
-3,-3,10,10,333276.978468366,"standard","Exponential"
-3,-3,10,10,442332.974479355,"random","Exponential"
-2.83333333333333,-2.83333333333333,10,10,334342.150318899,"standard","Exponential"
-2.83333333333333,-2.83333333333333,10,10,445644.032617156,"random","Exponential"
-2.66666666666667,-2.66666666666667,10,10,336235.357292513,"standard","Exponential"
-2.66666666666667,-2.66666666666667,10,10,446863.939669921,"random","Exponential"
-2.5,-2.5,10,10,338983.970597577,"standard","Exponential"
-2.5,-2.5,10,10,449112.608471701,"random","Exponential"
-2.33333333333333,-2.33333333333333,10,10,342627.263715218,"standard","Exponential"
-2.33333333333333,-2.33333333333333,10,10,450088.908085809,"random","Exponential"
-2.16666666666667,-2.16666666666667,10,10,347207.412767823,"standard","Exponential"
-2.16666666666667,-2.16666666666667,10,10,450111.91681887,"random","Exponential"
-2,-2,10,10,352755.504881161,"standard","Exponential"
-2,-2,10,10,451672.084173121,"random","Exponential"
-1.83333333333333,-1.83333333333333,10,10,351118.826776972,"standard","Exponential"
-1.83333333333333,-1.83333333333333,10,10,450208.338101859,"random","Exponential"
-1.66666666666667,-1.66666666666667,10,10,350460.9430176,"standard","Exponential"
-1.66666666666667,-1.66666666666667,10,10,449312.987409609,"random","Exponential"
-1.5,-1.5,10,10,350745.664369093,"standard","Exponential"
-1.5,-1.5,10,10,448301.350077178,"random","Exponential"
-1.33333333333333,-1.33333333333333,10,10,351924.58074143,"standard","Exponential"
-1.33333333333333,-1.33333333333333,10,10,448590.550691299,"random","Exponential"
-1.16666666666667,-1.16666666666667,10,10,353950.434867494,"standard","Exponential"
-1.16666666666667,-1.16666666666667,10,10,446854.46897696,"random","Exponential"
-1,-1,10,10,356785.417294684,"standard","Exponential"
-1,-1,10,10,443213.544086981,"random","Exponential"
-0.833333333333334,-0.833333333333334,10,10,362581.98333428,"standard","Exponential"
-0.833333333333334,-0.833333333333334,10,10,450985.330749535,"random","Exponential"
-0.666666666666667,-0.666666666666667,10,10,369151.054591088,"standard","Exponential"
-0.666666666666667,-0.666666666666667,10,10,457284.436052588,"random","Exponential"
-0.5,-0.5,10,10,376493.01783081,"standard","Exponential"
-0.5,-0.5,10,10,464385.308863834,"random","Exponential"
-0.333333333333334,-0.333333333333334,10,10,384617.154449173,"standard","Exponential"
-0.333333333333334,-0.333333333333334,10,10,469813.450742308,"random","Exponential"
-0.166666666666667,-0.166666666666667,10,10,393535.552801814,"standard","Exponential"
-0.166666666666667,-0.166666666666667,10,10,475368.289738565,"random","Exponential"
0,0,10,10,403253.982766375,"standard","Exponential"
0,0,10,10,480710.180971159,"random","Exponential"
